Task 4 validation-only: teacher=resnet34_cifar10_fp32_best.pth SHA256=ed19ff5fa087…
=== task4_tlambda_integrity-control_t4_l0 seed 42 | T=4, lambda=0 | 30 epochs ===
T4 S42 6/30:  72%|███████▏  | 254/352 [00:08<00:03, 29.92it/s]
T4 S42 6/30:  73%|███████▎  | 257/352 [00:08<00:03, 29.93it/s]
T4 S42 6/30:  74%|███████▍  | 260/352 [00:08<00:03, 29.92it/s]
T4 S42 6/30:  75%|███████▍  | 263/352 [00:09<00:02, 29.92it/s]
T4 S42 6/30:  76%|███████▌  | 266/352 [00:09<00:02, 29.90it/s]
T4 S42 6/30:  76%|███████▋  | 269/352 [00:09<00:02, 29.87it/s]
T4 S42 6/30:  77%|███████▋  | 272/352 [00:09<00:02, 29.89it/s]
T4 S42 6/30:  78%|███████▊  | 275/352 [00:09<00:02, 29.89it/s]
T4 S42 6/30:  79%|███████▉  | 278/352 [00:09<00:02, 29.90it/s]
T4 S42 6/30:  80%|███████▉  | 281/352 [00:09<00:02, 29.91it/s]
T4 S42 6/30:  81%|████████  | 284/352 [00:09<00:02, 29.91it/s]
T4 S42 6/30:  82%|████████▏ | 287/352 [00:09<00:02, 29.91it/s]
T4 S42 6/30:  82%|████████▏ | 290/352 [00:09<00:02, 29.92it/s]
T4 S42 6/30:  83%|████████▎ | 293/352 [00:10<00:01, 29.92it/s]
T4 S42 6/30:  84%|████████▍ | 296/352 [00:10<00:01, 29.90it/s]
T4 S42 6/30:  85%|████████▍ | 299/352 [00:10<00:01, 29.89it/s]
T4 S42 6/30:  86%|████████▌ | 302/352 [00:10<00:01, 29.87it/s]
T4 S42 6/30:  87%|████████▋ | 305/352 [00:10<00:01, 29.90it/s]
T4 S42 6/30:  88%|████████▊ | 308/352 [00:10<00:01, 29.92it/s]
T4 S42 6/30:  88%|████████▊ | 311/352 [00:10<00:01, 29.94it/s]
T4 S42 6/30:  89%|████████▉ | 314/352 [00:10<00:01, 29.93it/s]
T4 S42 6/30:  90%|█████████ | 317/352 [00:10<00:01, 29.93it/s]
T4 S42 6/30:  91%|█████████ | 320/352 [00:10<00:01, 29.92it/s]
T4 S42 6/30:  92%|█████████▏| 323/352 [00:11<00:00, 29.92it/s]
T4 S42 6/30:  93%|█████████▎| 326/352 [00:11<00:00, 29.90it/s]
T4 S42 6/30:  93%|█████████▎| 329/352 [00:11<00:00, 29.87it/s]
T4 S42 6/30:  94%|█████████▍| 332/352 [00:11<00:00, 29.84it/s]
T4 S42 6/30:  95%|█████████▌| 335/352 [00:11<00:00, 29.85it/s]
T4 S42 6/30:  96%|█████████▌| 338/352 [00:11<00:00, 29.86it/s]
T4 S42 6/30:  97%|█████████▋| 341/352 [00:11<00:00, 29.88it/s]
T4 S42 6/30:  98%|█████████▊| 344/352 [00:11<00:00, 29.82it/s]
T4 S42 6/30:  99%|█████████▉| 348/352 [00:11<00:00, 29.88it/s]
T4 S42 6/30: 100%|█████████▉| 351/352 [00:11<00:00, 29.91it/s]
                                                              
S42 E  6/30 total=0.5308 CE=0.5308 KD=0.0516 val=91.94% lr=0.100000 <-- best

T4 S42 7/30:   0%|          | 0/352 [00:00<?, ?it/s]
T4 S42 7/30:   0%|          | 1/352 [00:00<01:22,  4.24it/s]
T4 S42 7/30:   1%|          | 4/352 [00:00<00:27, 12.58it/s]
T4 S42 7/30:   2%|▏         | 7/352 [00:00<00:20, 17.11it/s]
T4 S42 7/30:   3%|▎         | 10/352 [00:00<00:16, 21.03it/s]
T4 S42 7/30:   4%|▎         | 13/352 [00:00<00:14, 23.74it/s]
T4 S42 7/30:   5%|▍         | 16/352 [00:00<00:13, 25.57it/s]
T4 S42 7/30:   5%|▌         | 19/352 [00:00<00:13, 24.80it/s]
T4 S42 7/30:   6%|▋         | 22/352 [00:01<00:13, 23.99it/s]
T4 S42 7/30:   7%|▋         | 25/352 [00:01<00:13, 23.53it/s]
T4 S42 7/30:   8%|▊         | 28/352 [00:01<00:13, 23.40it/s]
T4 S42 7/30:   9%|▉         | 31/352 [00:01<00:13, 23.10it/s]
T4 S42 7/30:  10%|▉         | 34/352 [00:01<00:13, 22.93it/s]
T4 S42 7/30:  11%|█         | 37/352 [00:01<00:13, 24.11it/s]
T4 S42 7/30:  11%|█▏        | 40/352 [00:01<00:12, 25.60it/s]
T4 S42 7/30:  12%|█▏        | 43/352 [00:01<00:11, 26.74it/s]
T4 S42 7/30:  13%|█▎        | 46/352 [00:01<00:11, 27.58it/s]
T4 S42 7/30:  14%|█▍        | 49/352 [00:02<00:10, 28.21it/s]
T4 S42 7/30:  15%|█▍        | 52/352 [00:02<00:10, 28.69it/s]
T4 S42 7/30:  16%|█▌        | 55/352 [00:02<00:10, 29.06it/s]
T4 S42 7/30:  16%|█▋        | 58/352 [00:02<00:10, 29.30it/s]
T4 S42 7/30:  17%|█▋        | 61/352 [00:02<00:09, 29.47it/s]
T4 S42 7/30:  18%|█▊        | 64/352 [00:02<00:09, 29.60it/s]
T4 S42 7/30:  19%|█▉        | 67/352 [00:02<00:09, 29.69it/s]
T4 S42 7/30:  20%|█▉        | 70/352 [00:02<00:09, 29.72it/s]
T4 S42 7/30:  21%|██        | 73/352 [00:02<00:09, 29.76it/s]
T4 S42 7/30:  22%|██▏       | 76/352 [00:02<00:09, 29.77it/s]
T4 S42 7/30:  22%|██▏       | 79/352 [00:03<00:09, 29.79it/s]
T4 S42 7/30:  23%|██▎       | 82/352 [00:03<00:09, 29.82it/s]
T4 S42 7/30:  24%|██▍       | 85/352 [00:03<00:08, 29.83it/s]
T4 S42 7/30:  25%|██▌       | 88/352 [00:03<00:08, 29.83it/s]
T4 S42 7/30:  26%|██▌       | 91/352 [00:03<00:08, 29.84it/s]
T4 S42 7/30:  27%|██▋       | 94/352 [00:03<00:08, 29.85it/s]
T4 S42 7/30:  28%|██▊       | 97/352 [00:03<00:08, 29.85it/s]
T4 S42 7/30:  28%|██▊       | 100/352 [00:03<00:08, 29.86it/s]
T4 S42 7/30:  29%|██▉       | 103/352 [00:03<00:08, 29.86it/s]
T4 S42 7/30:  30%|███       | 106/352 [00:03<00:08, 29.82it/s]
T4 S42 7/30:  31%|███       | 109/352 [00:04<00:08, 29.79it/s]
T4 S42 7/30:  32%|███▏      | 112/352 [00:04<00:08, 29.79it/s]
T4 S42 7/30:  33%|███▎      | 115/352 [00:04<00:07, 29.81it/s]
T4 S42 7/30:  34%|███▎      | 118/352 [00:04<00:07, 29.81it/s]
T4 S42 7/30:  34%|███▍      | 121/352 [00:04<00:07, 29.83it/s]
T4 S42 7/30:  35%|███▌      | 124/352 [00:04<00:07, 29.82it/s]
T4 S42 7/30:  36%|███▌      | 127/352 [00:04<00:07, 29.83it/s]
T4 S42 7/30:  37%|███▋      | 130/352 [00:04<00:07, 29.85it/s]
T4 S42 7/30:  38%|███▊      | 133/352 [00:04<00:07, 29.83it/s]
T4 S42 7/30:  39%|███▊      | 136/352 [00:05<00:07, 29.83it/s]
T4 S42 7/30:  39%|███▉      | 139/352 [00:05<00:07, 29.80it/s]
T4 S42 7/30:  40%|████      | 142/352 [00:05<00:07, 29.81it/s]
T4 S42 7/30:  41%|████      | 145/352 [00:05<00:06, 29.83it/s]
T4 S42 7/30:  42%|████▏     | 148/352 [00:05<00:06, 29.83it/s]
T4 S42 7/30:  43%|████▎     | 151/352 [00:05<00:06, 29.81it/s]
T4 S42 7/30:  44%|████▍     | 154/352 [00:05<00:07, 28.21it/s]
T4 S42 7/30:  45%|████▍     | 157/352 [00:05<00:07, 26.47it/s]
T4 S42 7/30:  45%|████▌     | 160/352 [00:05<00:07, 25.26it/s]
T4 S42 7/30:  46%|████▋     | 163/352 [00:06<00:07, 24.12it/s]
T4 S42 7/30:  47%|████▋     | 166/352 [00:06<00:07, 23.81it/s]
T4 S42 7/30:  48%|████▊     | 169/352 [00:06<00:07, 23.37it/s]
T4 S42 7/30:  49%|████▉     | 172/352 [00:06<00:07, 23.33it/s]
T4 S42 7/30:  50%|████▉     | 175/352 [00:06<00:07, 23.17it/s]
T4 S42 7/30:  51%|█████     | 178/352 [00:06<00:07, 22.22it/s]
T4 S42 7/30:  51%|█████▏    | 181/352 [00:06<00:07, 22.43it/s]
T4 S42 7/30:  52%|█████▏    | 184/352 [00:06<00:07, 23.75it/s]
T4 S42 7/30:  53%|█████▎    | 187/352 [00:07<00:06, 25.16it/s]
T4 S42 7/30:  54%|█████▍    | 190/352 [00:07<00:06, 26.38it/s]
T4 S42 7/30:  55%|█████▍    | 193/352 [00:07<00:05, 27.29it/s]
T4 S42 7/30:  56%|█████▌    | 196/352 [00:07<00:05, 27.03it/s]
T4 S42 7/30:  57%|█████▋    | 199/352 [00:07<00:06, 25.34it/s]
T4 S42 7/30:  57%|█████▋    | 202/352 [00:07<00:06, 24.46it/s]
T4 S42 7/30:  58%|█████▊    | 205/352 [00:07<00:06, 23.93it/s]
T4 S42 7/30:  59%|█████▉    | 208/352 [00:07<00:06, 23.51it/s]
T4 S42 7/30:  60%|█████▉    | 211/352 [00:08<00:05, 23.89it/s]
T4 S42 7/30:  61%|██████    | 214/352 [00:08<00:05, 24.45it/s]
T4 S42 7/30:  62%|██████▏   | 217/352 [00:08<00:05, 23.99it/s]
T4 S42 7/30:  62%|██████▎   | 220/352 [00:08<00:05, 23.23it/s]
T4 S42 7/30:  63%|██████▎   | 223/352 [00:08<00:05, 24.15it/s]
T4 S42 7/30:  64%|██████▍   | 226/352 [00:08<00:04, 25.61it/s]
T4 S42 7/30:  65%|██████▌   | 229/352 [00:08<00:04, 25.75it/s]
T4 S42 7/30:  66%|██████▌   | 232/352 [00:08<00:04, 24.90it/s]
T4 S42 7/30:  67%|██████▋   | 235/352 [00:08<00:04, 24.18it/s]
T4 S42 7/30:  68%|██████▊   | 238/352 [00:09<00:04, 25.62it/s]
T4 S42 7/30:  68%|██████▊   | 241/352 [00:09<00:04, 26.76it/s]
T4 S42 7/30:  69%|██████▉   | 244/352 [00:09<00:03, 27.62it/s]
T4 S42 7/30:  70%|███████   | 247/352 [00:09<00:03, 28.23it/s]
T4 S42 7/30:  71%|███████   | 250/352 [00:09<00:03, 28.72it/s]
T4 S42 7/30:  72%|███████▏  | 253/352 [00:09<00:03, 29.05it/s]
T4 S42 7/30:  73%|███████▎  | 256/352 [00:09<00:03, 29.30it/s]
T4 S42 7/30:  74%|███████▎  | 259/352 [00:09<00:03, 29.49it/s]
T4 S42 7/30:  74%|███████▍  | 262/352 [00:09<00:03, 29.60it/s]
T4 S42 7/30:  75%|███████▌  | 265/352 [00:09<00:02, 29.70it/s]
T4 S42 7/30:  76%|███████▌  | 268/352 [00:10<00:02, 29.76it/s]
T4 S42 7/30:  77%|███████▋  | 271/352 [00:10<00:02, 29.80it/s]
T4 S42 7/30:  78%|███████▊  | 274/352 [00:10<00:02, 29.81it/s]
T4 S42 7/30:  79%|███████▊  | 277/352 [00:10<00:02, 29.80it/s]
T4 S42 7/30:  80%|███████▉  | 280/352 [00:10<00:02, 29.80it/s]
T4 S42 7/30:  80%|████████  | 283/352 [00:10<00:02, 29.83it/s]
T4 S42 7/30:  81%|████████▏ | 286/352 [00:10<00:02, 29.85it/s]
T4 S42 7/30:  82%|████████▏ | 289/352 [00:10<00:02, 29.85it/s]
T4 S42 7/30:  83%|████████▎ | 292/352 [00:10<00:02, 29.87it/s]
T4 S42 7/30:  84%|████████▍ | 295/352 [00:10<00:01, 29.87it/s]
T4 S42 7/30:  85%|████████▍ | 298/352 [00:11<00:01, 29.88it/s]
T4 S42 7/30:  86%|████████▌ | 301/352 [00:11<00:01, 29.89it/s]
T4 S42 7/30:  86%|████████▋ | 304/352 [00:11<00:01, 29.88it/s]
T4 S42 7/30:  87%|████████▋ | 307/352 [00:11<00:01, 29.87it/s]
T4 S42 7/30:  88%|████████▊ | 310/352 [00:11<00:01, 29.84it/s]
T4 S42 7/30:  89%|████████▉ | 313/352 [00:11<00:01, 29.84it/s]
T4 S42 7/30:  90%|████████▉ | 316/352 [00:11<00:01, 29.84it/s]
T4 S42 7/30:  91%|█████████ | 319/352 [00:11<00:01, 29.82it/s]
T4 S42 7/30:  91%|█████████▏| 322/352 [00:11<00:01, 29.83it/s]
T4 S42 7/30:  92%|█████████▏| 325/352 [00:12<00:00, 29.84it/s]
T4 S42 7/30:  93%|█████████▎| 328/352 [00:12<00:00, 29.85it/s]
T4 S42 7/30:  94%|█████████▍| 331/352 [00:12<00:00, 29.87it/s]
T4 S42 7/30:  95%|█████████▍| 334/352 [00:12<00:00, 29.88it/s]
T4 S42 7/30:  96%|█████████▌| 337/352 [00:12<00:00, 29.89it/s]
T4 S42 7/30:  97%|█████████▋| 340/352 [00:12<00:00, 29.88it/s]
T4 S42 7/30:  97%|█████████▋| 343/352 [00:12<00:00, 29.86it/s]
T4 S42 7/30:  98%|█████████▊| 346/352 [00:12<00:00, 29.79it/s]
T4 S42 7/30:  99%|█████████▉| 349/352 [00:12<00:00, 29.80it/s]
                                                              
S42 E  7/30 total=0.5231 CE=0.5231 KD=0.0416 val=92.42% lr=0.099606 <-- best

T4 S42 8/30:   0%|          | 0/352 [00:00<?, ?it/s]
T4 S42 8/30:   0%|          | 1/352 [00:00<01:19,  4.43it/s]
T4 S42 8/30:   1%|          | 4/352 [00:00<00:26, 12.94it/s]
T4 S42 8/30:   2%|▏         | 7/352 [00:00<00:20, 16.57it/s]
T4 S42 8/30:   3%|▎         | 10/352 [00:00<00:18, 18.99it/s]
T4 S42 8/30:   4%|▎         | 13/352 [00:00<00:15, 21.25it/s]
T4 S42 8/30:   5%|▍         | 16/352 [00:00<00:14, 23.51it/s]
T4 S42 8/30:   5%|▌         | 19/352 [00:00<00:14, 23.76it/s]
T4 S42 8/30:   6%|▋         | 22/352 [00:01<00:14, 23.54it/s]
T4 S42 8/30:   7%|▋         | 25/352 [00:01<00:13, 24.39it/s]
T4 S42 8/30:   8%|▊         | 28/352 [00:01<00:13, 24.80it/s]
T4 S42 8/30:   9%|▉         | 31/352 [00:01<00:12, 24.73it/s]
T4 S42 8/30:  10%|▉         | 34/352 [00:01<00:12, 25.16it/s]
T4 S42 8/30:  11%|█         | 37/352 [00:01<00:11, 26.26it/s]
T4 S42 8/30:  11%|█▏        | 40/352 [00:01<00:12, 25.92it/s]
T4 S42 8/30:  12%|█▏        | 43/352 [00:01<00:12, 24.82it/s]
T4 S42 8/30:  13%|█▎        | 46/352 [00:02<00:12, 23.72it/s]
T4 S42 8/30:  14%|█▍        | 49/352 [00:02<00:12, 23.37it/s]
T4 S42 8/30:  15%|█▍        | 52/352 [00:02<00:12, 23.28it/s]
T4 S42 8/30:  16%|█▌        | 55/352 [00:02<00:12, 23.06it/s]
T4 S42 8/30:  16%|█▋        | 58/352 [00:02<00:12, 22.81it/s]
T4 S42 8/30:  17%|█▋        | 61/352 [00:02<00:12, 22.69it/s]
T4 S42 8/30:  18%|█▊        | 64/352 [00:02<00:12, 22.70it/s]
T4 S42 8/30:  19%|█▉        | 67/352 [00:02<00:11, 23.84it/s]
T4 S42 8/30:  20%|█▉        | 70/352 [00:03<00:11, 24.66it/s]
T4 S42 8/30:  21%|██        | 73/352 [00:03<00:10, 26.01it/s]
T4 S42 8/30:  22%|██▏       | 76/352 [00:03<00:10, 27.05it/s]
T4 S42 8/30:  22%|██▏       | 79/352 [00:03<00:09, 27.72it/s]
T4 S42 8/30:  23%|██▎       | 82/352 [00:03<00:10, 27.00it/s]
T4 S42 8/30:  24%|██▍       | 85/352 [00:03<00:10, 25.42it/s]
T4 S42 8/30:  25%|██▌       | 88/352 [00:03<00:10, 25.40it/s]
T4 S42 8/30:  26%|██▌       | 91/352 [00:03<00:10, 24.67it/s]
T4 S42 8/30:  27%|██▋       | 94/352 [00:03<00:10, 25.16it/s]
T4 S42 8/30:  28%|██▊       | 97/352 [00:04<00:09, 26.23it/s]
T4 S42 8/30:  28%|██▊       | 100/352 [00:04<00:09, 27.23it/s]
T4 S42 8/30:  29%|██▉       | 103/352 [00:04<00:08, 27.99it/s]
T4 S42 8/30:  30%|███       | 106/352 [00:04<00:08, 28.51it/s]
T4 S42 8/30:  31%|███       | 109/352 [00:04<00:08, 28.88it/s]
T4 S42 8/30:  32%|███▏      | 112/352 [00:04<00:08, 29.16it/s]
T4 S42 8/30:  33%|███▎      | 115/352 [00:04<00:08, 29.38it/s]
T4 S42 8/30:  34%|███▎      | 118/352 [00:04<00:07, 29.55it/s]
T4 S42 8/30:  34%|███▍      | 121/352 [00:04<00:07, 29.66it/s]
T4 S42 8/30:  35%|███▌      | 124/352 [00:04<00:07, 29.73it/s]
T4 S42 8/30:  36%|███▌      | 127/352 [00:05<00:07, 29.79it/s]
T4 S42 8/30:  37%|███▋      | 130/352 [00:05<00:07, 29.82it/s]
T4 S42 8/30:  38%|███▊      | 133/352 [00:05<00:07, 29.84it/s]
T4 S42 8/30:  39%|███▊      | 136/352 [00:05<00:07, 29.85it/s]
T4 S42 8/30:  39%|███▉      | 139/352 [00:05<00:07, 29.84it/s]
T4 S42 8/30:  40%|████      | 142/352 [00:05<00:07, 29.82it/s]
T4 S42 8/30:  41%|████      | 145/352 [00:05<00:06, 29.81it/s]
T4 S42 8/30:  42%|████▏     | 148/352 [00:05<00:06, 29.83it/s]
T4 S42 8/30:  43%|████▎     | 151/352 [00:05<00:06, 29.84it/s]
T4 S42 8/30:  44%|████▍     | 154/352 [00:05<00:06, 29.85it/s]
T4 S42 8/30:  45%|████▍     | 157/352 [00:06<00:06, 29.87it/s]
T4 S42 8/30:  45%|████▌     | 160/352 [00:06<00:06, 29.89it/s]
T4 S42 8/30:  46%|████▋     | 163/352 [00:06<00:06, 29.92it/s]
T4 S42 8/30:  47%|████▋     | 166/352 [00:06<00:06, 29.89it/s]
T4 S42 8/30:  48%|████▊     | 169/352 [00:06<00:06, 29.86it/s]
T4 S42 8/30:  49%|████▉     | 172/352 [00:06<00:06, 29.84it/s]
T4 S42 8/30:  50%|████▉     | 175/352 [00:06<00:05, 29.84it/s]
T4 S42 8/30:  51%|█████     | 178/352 [00:06<00:05, 29.86it/s]
T4 S42 8/30:  51%|█████▏    | 181/352 [00:06<00:05, 29.86it/s]
T4 S42 8/30:  52%|█████▏    | 184/352 [00:07<00:05, 29.86it/s]
T4 S42 8/30:  53%|█████▎    | 187/352 [00:07<00:05, 29.85it/s]
T4 S42 8/30:  54%|█████▍    | 190/352 [00:07<00:05, 29.86it/s]
T4 S42 8/30:  55%|█████▍    | 193/352 [00:07<00:05, 29.88it/s]
T4 S42 8/30:  56%|█████▌    | 196/352 [00:07<00:05, 29.88it/s]
T4 S42 8/30:  57%|█████▋    | 199/352 [00:07<00:05, 29.88it/s]
T4 S42 8/30:  57%|█████▋    | 202/352 [00:07<00:05, 29.86it/s]
T4 S42 8/30:  58%|█████▊    | 205/352 [00:07<00:04, 29.86it/s]
T4 S42 8/30:  59%|█████▉    | 208/352 [00:07<00:04, 29.87it/s]
T4 S42 8/30:  60%|█████▉    | 211/352 [00:07<00:04, 29.87it/s]
T4 S42 8/30:  61%|██████    | 214/352 [00:08<00:04, 29.74it/s]
T4 S42 8/30:  62%|██████▏   | 217/352 [00:08<00:04, 27.26it/s]
T4 S42 8/30:  62%|██████▎   | 220/352 [00:08<00:05, 25.50it/s]
T4 S42 8/30:  63%|██████▎   | 223/352 [00:08<00:05, 24.71it/s]
T4 S42 8/30:  64%|██████▍   | 226/352 [00:08<00:05, 23.95it/s]
T4 S42 8/30:  65%|██████▌   | 229/352 [00:08<00:05, 23.62it/s]
T4 S42 8/30:  66%|██████▌   | 232/352 [00:08<00:05, 23.31it/s]
T4 S42 8/30:  67%|██████▋   | 235/352 [00:08<00:05, 23.05it/s]
T4 S42 8/30:  68%|██████▊   | 238/352 [00:09<00:04, 22.88it/s]
T4 S42 8/30:  68%|██████▊   | 241/352 [00:09<00:04, 22.64it/s]
T4 S42 8/30:  69%|██████▉   | 244/352 [00:09<00:04, 22.58it/s]
T4 S42 8/30:  70%|███████   | 247/352 [00:09<00:04, 23.98it/s]
T4 S42 8/30:  71%|███████   | 250/352 [00:09<00:04, 24.87it/s]
T4 S42 8/30:  72%|███████▏  | 253/352 [00:09<00:04, 24.62it/s]
T4 S42 8/30:  73%|███████▎  | 256/352 [00:09<00:04, 23.66it/s]
T4 S42 8/30:  74%|███████▎  | 259/352 [00:09<00:03, 23.70it/s]
T4 S42 8/30:  74%|███████▍  | 262/352 [00:10<00:03, 23.59it/s]
T4 S42 8/30:  75%|███████▌  | 265/352 [00:10<00:03, 22.94it/s]
T4 S42 8/30:  76%|███████▌  | 268/352 [00:10<00:03, 23.29it/s]
T4 S42 8/30:  77%|███████▋  | 271/352 [00:10<00:03, 23.61it/s]
T4 S42 8/30:  78%|███████▊  | 274/352 [00:10<00:03, 23.33it/s]
T4 S42 8/30:  79%|███████▊  | 277/352 [00:10<00:03, 23.77it/s]
T4 S42 8/30:  80%|███████▉  | 280/352 [00:10<00:02, 24.29it/s]
T4 S42 8/30:  80%|████████  | 283/352 [00:10<00:02, 24.49it/s]
T4 S42 8/30:  81%|████████▏ | 286/352 [00:11<00:02, 23.95it/s]
T4 S42 8/30:  82%|████████▏ | 289/352 [00:11<00:02, 23.46it/s]
T4 S42 8/30:  83%|████████▎ | 292/352 [00:11<00:02, 24.45it/s]
T4 S42 8/30:  84%|████████▍ | 295/352 [00:11<00:02, 23.68it/s]
T4 S42 8/30:  85%|████████▍ | 298/352 [00:11<00:02, 24.04it/s]
T4 S42 8/30:  86%|████████▌ | 301/352 [00:11<00:02, 24.50it/s]
T4 S42 8/30:  86%|████████▋ | 304/352 [00:11<00:01, 25.89it/s]
T4 S42 8/30:  87%|████████▋ | 307/352 [00:11<00:01, 26.92it/s]
T4 S42 8/30:  88%|████████▊ | 310/352 [00:12<00:01, 27.74it/s]
T4 S42 8/30:  89%|████████▉ | 313/352 [00:12<00:01, 28.26it/s]
T4 S42 8/30:  90%|████████▉ | 316/352 [00:12<00:01, 26.89it/s]
T4 S42 8/30:  91%|█████████ | 319/352 [00:12<00:01, 27.00it/s]
T4 S42 8/30:  91%|█████████▏| 322/352 [00:12<00:01, 27.57it/s]
T4 S42 8/30:  92%|█████████▏| 325/352 [00:12<00:00, 27.24it/s]
T4 S42 8/30:  93%|█████████▎| 328/352 [00:12<00:00, 27.15it/s]
T4 S42 8/30:  94%|█████████▍| 331/352 [00:12<00:00, 26.28it/s]
T4 S42 8/30:  95%|█████████▍| 334/352 [00:12<00:00, 25.80it/s]
T4 S42 8/30:  96%|█████████▌| 337/352 [00:13<00:00, 26.87it/s]
T4 S42 8/30:  97%|█████████▋| 340/352 [00:13<00:00, 27.69it/s]
T4 S42 8/30:  97%|█████████▋| 343/352 [00:13<00:00, 28.32it/s]
T4 S42 8/30:  98%|█████████▊| 346/352 [00:13<00:00, 28.72it/s]
T4 S42 8/30:  99%|█████████▉| 349/352 [00:13<00:00, 29.08it/s]
                                                              
S42 E  8/30 total=0.5218 CE=0.5218 KD=0.0386 val=92.50% lr=0.098429 <-- best

T4 S42 9/30:   0%|          | 0/352 [00:00<?, ?it/s]
T4 S42 9/30:   0%|          | 1/352 [00:00<01:12,  4.83it/s]
T4 S42 9/30:   1%|          | 4/352 [00:00<00:24, 13.96it/s]
T4 S42 9/30:   2%|▏         | 7/352 [00:00<00:19, 17.64it/s]
T4 S42 9/30:   3%|▎         | 10/352 [00:00<00:17, 19.52it/s]
T4 S42 9/30:   4%|▎         | 13/352 [00:00<00:15, 21.19it/s]
T4 S42 9/30:   5%|▍         | 16/352 [00:00<00:15, 21.67it/s]
T4 S42 9/30:   5%|▌         | 19/352 [00:00<00:14, 23.70it/s]
T4 S42 9/30:   6%|▋         | 22/352 [00:01<00:13, 24.08it/s]
T4 S42 9/30:   7%|▋         | 25/352 [00:01<00:13, 23.92it/s]
T4 S42 9/30:   8%|▊         | 28/352 [00:01<00:12, 25.42it/s]
T4 S42 9/30:   9%|▉         | 31/352 [00:01<00:12, 26.63it/s]
T4 S42 9/30:  10%|▉         | 34/352 [00:01<00:11, 27.53it/s]
T4 S42 9/30:  11%|█         | 37/352 [00:01<00:11, 28.19it/s]
T4 S42 9/30:  11%|█▏        | 40/352 [00:01<00:10, 28.67it/s]
T4 S42 9/30:  12%|█▏        | 43/352 [00:01<00:10, 29.00it/s]
T4 S42 9/30:  13%|█▎        | 46/352 [00:01<00:10, 28.79it/s]
T4 S42 9/30:  14%|█▍        | 49/352 [00:02<00:11, 27.42it/s]
T4 S42 9/30:  15%|█▍        | 52/352 [00:02<00:10, 28.06it/s]
T4 S42 9/30:  16%|█▌        | 55/352 [00:02<00:10, 28.10it/s]
T4 S42 9/30:  16%|█▋        | 58/352 [00:02<00:10, 26.88it/s]
T4 S42 9/30:  17%|█▋        | 61/352 [00:02<00:10, 27.19it/s]
T4 S42 9/30:  18%|█▊        | 64/352 [00:02<00:11, 25.76it/s]
T4 S42 9/30:  19%|█▉        | 67/352 [00:02<00:11, 24.93it/s]
T4 S42 9/30:  20%|█▉        | 70/352 [00:02<00:11, 24.37it/s]
T4 S42 9/30:  21%|██        | 73/352 [00:02<00:11, 23.90it/s]
T4 S42 9/30:  22%|██▏       | 76/352 [00:03<00:11, 24.86it/s]
T4 S42 9/30:  22%|██▏       | 79/352 [00:03<00:10, 26.07it/s]
T4 S42 9/30:  23%|██▎       | 82/352 [00:03<00:10, 25.16it/s]
T4 S42 9/30:  24%|██▍       | 85/352 [00:03<00:10, 26.10it/s]
T4 S42 9/30:  25%|██▌       | 88/352 [00:03<00:09, 26.80it/s]
T4 S42 9/30:  26%|██▌       | 91/352 [00:03<00:10, 25.93it/s]
T4 S42 9/30:  27%|██▋       | 94/352 [00:03<00:10, 24.95it/s]
T4 S42 9/30:  28%|██▊       | 97/352 [00:03<00:10, 24.22it/s]
T4 S42 9/30:  28%|██▊       | 100/352 [00:04<00:10, 24.16it/s]
T4 S42 9/30:  29%|██▉       | 103/352 [00:04<00:10, 23.40it/s]
T4 S42 9/30:  30%|███       | 106/352 [00:04<00:10, 22.79it/s]
T4 S42 9/30:  31%|███       | 109/352 [00:04<00:10, 23.11it/s]
T4 S42 9/30:  32%|███▏      | 112/352 [00:04<00:10, 22.96it/s]
T4 S42 9/30:  33%|███▎      | 115/352 [00:04<00:10, 22.56it/s]
T4 S42 9/30:  34%|███▎      | 118/352 [00:04<00:10, 22.54it/s]
T4 S42 9/30:  34%|███▍      | 121/352 [00:04<00:09, 24.34it/s]
T4 S42 9/30:  35%|███▌      | 124/352 [00:05<00:08, 25.80it/s]
T4 S42 9/30:  36%|███▌      | 127/352 [00:05<00:08, 26.90it/s]
T4 S42 9/30:  37%|███▋      | 130/352 [00:05<00:08, 27.70it/s]
T4 S42 9/30:  38%|███▊      | 133/352 [00:05<00:07, 28.28it/s]
T4 S42 9/30:  39%|███▊      | 136/352 [00:05<00:07, 28.72it/s]
T4 S42 9/30:  39%|███▉      | 139/352 [00:05<00:07, 29.04it/s]
T4 S42 9/30:  40%|████      | 142/352 [00:05<00:07, 29.30it/s]
T4 S42 9/30:  41%|████      | 145/352 [00:05<00:07, 29.48it/s]
T4 S42 9/30:  42%|████▏     | 148/352 [00:05<00:06, 29.57it/s]
T4 S42 9/30:  43%|████▎     | 151/352 [00:05<00:06, 29.65it/s]
T4 S42 9/30:  44%|████▍     | 154/352 [00:06<00:06, 29.71it/s]
T4 S42 9/30:  45%|████▍     | 157/352 [00:06<00:06, 29.73it/s]
T4 S42 9/30:  45%|████▌     | 160/352 [00:06<00:06, 29.76it/s]
T4 S42 9/30:  46%|████▋     | 163/352 [00:06<00:06, 29.75it/s]
T4 S42 9/30:  47%|████▋     | 166/352 [00:06<00:06, 29.78it/s]
